archive_id,page_id,page_name,partisan_lean,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,spend,impressions
239087801991365,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,1499
1281845839428192,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",149.5,2499
227418989896479,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",49.5,2499
173826291881623,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",149.5,2499
548903300615836,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-18,2023-04-18,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",449.5,64999
142505998619626,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-18,2023-04-18,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,499
629967122285081,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-18,2023-04-18,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,499
1271831787090121,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-18,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",49.5,1499
174460975536996,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-18,2023-04-18,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,12499
237815035595703,109749408609311,Proud Patriots USA,,Proud Patriots USA,2023-04-18,2023-04-18,,"🇺🇸 Trump's indictment has send a clear message across the world that our justice system is corrupted!  

America has become weak under the Biden administration, our constitutional rights is in jeopardy for all Americans & our freedom is in danger...

And today we say no more...

That's why we are calling all proud patriots to take a stand and defend  Trump Now! 

Take this short poll below and let us know you still got our back!",49.5,2499
6068440683211193,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,2023-04-18,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,1499
620118356687640,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,2023-04-18,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,499
725869842556824,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",149.5,7499
3645464709005217,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,2023-04-18,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,1499
1489377595224690,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,2023-04-18,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,499
1300784203845563,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,2023-04-18,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,499
148986154559188,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",49.5,1499
2107057236156665,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",49.5,2499
2911168892359771,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,2023-04-18,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,499
740489064532476,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",149.5,1499
220586833994839,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,,"Hi Adam Schiff here. Republicans have made me their boogeyman because they’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy in the Senate. 

Now that Trump has been indicted, these attacks are only going to get nastier. We have to prepare for everything they’re going to send our way. 

So can you rush a donation of $3 dollars or more to help me fight back?",49.5,499
6464063280270493,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-04-17,2023-04-18,2023-04-18,"I’m Republican’s boogeyman this year. Why? They’re afraid of oversight and accountability. They don’t want an outspoken defender of democracy on the Senate floor. 

It actually started right before I launched my campaign for Senate when Kevin McCarthy unilaterally removed me from serving on the House Intelligence Committee. 

Then Donald Trump dedicated part of his CPAC speech to hurling insults at me. And Tucker Carlson went on a rant about me on his primetime Fox News show. And Matt Gaetz introduced legislation trying to bar me from accessing classified information.  

Now, Donald Trump has been indicted and these attacks are only going to get nastier. We need to be prepared for the incoming attacks. 

Can you rush a donation today to help us fight back?",49.5,499
631041145547975,106563958759988,Semafor,,Semafor Inc.,2023-04-18,2023-04-19,,"While Trump's indictment is historic, there's not enough fuel to sustain it either in the press or on the campaign trail for much longer. Other investigations may be different.",49.5,499
562162585899185,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-19,2023-04-19,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",749.5,32499
475648304703288,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-04-19,2023-04-19,,"One famously thin-skinned ex-president. One Fox News host whose texts reveal a secret disdain for him. Three billboards that could set in motion a wedge between Donald Trump and Fox News.

Tucker Carlson’s recently-released texts reveal his dislike of Trump—despite Tucker’s Trump-loving audience. And as Trump’s behavior from decades of petty squabbles shows, he holds a grudge. His fragile ego cannot stand embarrassment, especially not among the people who flock to Mar-a-Lago. So that’s exactly where MoveOn plans to put these billboards.

Want to see this happen? Of course! We all do. But billboards are expensive, which means MoveOn can put them up only if we quickly raise enough donations.

This is an opportune time to act. Trump is facing some massive challenges: He feels threatened by rival Ron DeSantis, and he’s been indicted under felony charges in Manhattan, potentially the first of a cascade of criminal and civil charges. 

At this challenging moment, Trump could use his Fox News propaganda machine more than ever. But Fox appears to be giving Trump the cold shoulder, and Tucker’s texts showing his disdain only deepen the rift.

If we can keep driving a wedge between Trump and Fox, it might deal a critical setback to Trump’s authoritarian dream of regaining the White House. This is an important opportunity in our ongoing commitment to make sure that does not happen ever again.

So let's help Trump and Tucker permanently part ways by making Fox's disdain for Trump visible to Trump's community in Mar-a-Lago. Will you chip in to make the billboards happen? And if you can, become a monthly donor to MoveOn to sustain our determined work making sure Trump never returns to the White House.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate, candidate’s agent, or committee.]",49.5,499
